APPLYDATE,CREATE_OPER_ID,CREATE_OPER_TIME,DESCRIPTION,EFFECTIVEMODE,EXPIREDATE,IDENTITY_TYPE,LAST_OPER_ID,LAST_OPER_TIME,LOAD_DATA_TS,NAME,PROFILE_ID,STATUS,UNIQUE_ID                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  <endrec>
"2016-07-18 07:52:26.784000","203000000000014908","2016-07-18 07:52:18.079000","Automation_Charge Profile1_Dynamic","1","2017-01-10 05:16:07.063000","1000","203000000000016421","2017-01-10 05:16:07.063000","","Automation_Charge Profile1_Dynamic","20294","50","937216617"<endrec>
"2016-07-18 07:55:23.513000","203000000000014908","2016-07-18 07:55:10.029000","Default Customer Charge Profile","1","2016-07-18 08:38:20.041000","1000","203000000000014908","2016-07-18 08:38:20.044000","","IBM_Default Customer Charge Profile1_Dynamic","20204","50","937216618"<endrec>
"2016-07-18 07:59:40.166000","203000000000014908","2016-07-18 07:59:30.118000","customer test charge profile","1","2016-07-18 08:40:12.708000","1000","203000000000014908","2016-07-18 08:40:12.711000","","customer test charge profile","20264","50","937216619"<endrec>
"2016-07-18 08:38:20.041000","203000000000014908","2016-07-18 08:36:39.261000","Default Customer Charge Profile","1","2016-08-01 19:46:35.429000","1000","203000000000010806","2016-08-01 19:46:35.432000","","IBM_Default Customer Charge Profile1_Dynamic","20204","50","937216622"<endrec>
"2016-07-18 08:40:12.708000","203000000000014908","2016-07-18 08:40:03.604000","customer test charge profile","1","2016-08-02 12:34:12.105000","1000","203000000000016126","2016-08-02 12:34:12.108000","","customer test charge profile","20264","50","937216623"<endrec>
"2016-07-18 08:54:36.023000","203000000000014908","2016-07-18 08:54:27.888000","Default Group Charge Profile","1","2016-07-18 09:13:24.357000","7000","203000000000014908","2016-07-18 09:13:24.359000","","Default Group Charge Profile","20304","50","937216626"<endrec>
"2016-07-18 09:13:24.357000","203000000000014908","2016-07-18 09:13:15.636000","Default Group Charge Profile","1","2016-07-18 09:27:04.243000","7000","203000000000014908","2016-07-18 09:27:04.249000","","Default Group Charge Profile","20304","50","937216630"<endrec>
"2016-07-18 09:27:04.243000","203000000000014908","2016-07-18 09:26:54.030000","Default Group Charge Profile","1","2016-07-18 09:40:50.858000","7000","203000000000014908","2016-07-18 09:40:50.860000","","Default Group Charge Profile","20304","50","937216633"<endrec>
"2016-07-18 09:40:50.858000","203000000000014908","2016-07-18 09:40:38.564000","Default Group Charge Profile","1","2016-07-18 11:22:33.608000","7000","203000000000015423","2016-07-18 11:22:33.610000","","Default Group Charge Profile","20304","50","937216636"<endrec>
"2016-07-18 11:22:33.608000","203000000000015423","2016-07-18 11:21:53.715000","Default Group Charge Profile","1","2016-07-18 11:49:38.602000","7000","203000000000015423","2016-07-18 11:49:38.605000","","Default Group Charge Profile","20304","50","937216638"<endrec>
"2016-07-18 11:49:38.602000","203000000000015423","2016-07-18 11:49:13.863000","Default Group Charge Profile","1","2016-07-18 12:20:18.859000","7000","203000000000015423","2016-07-18 12:20:18.862000","","Default Group Charge Profile","20304","50","937216639"<endrec>
"2016-07-18 12:20:18.859000","203000000000015423","2016-07-18 12:17:59.596000","Default Group Charge Profile","1","2016-07-18 18:53:40.926000","7000","203000000000014909","2016-07-18 18:53:40.928000","","Default Group Charge Profile","20304","50","937216641"<endrec>
"2016-07-18 18:53:40.926000","203000000000014909","2016-07-18 18:53:10.999000","Default Group Charge Profile","1","2016-07-18 18:55:15.309000","7000","203000000000014909","2016-07-18 18:55:15.311000","","Default Group Charge Profile","20304","50","937216645"<endrec>
"2016-07-18 18:55:15.309000","203000000000014909","2016-07-18 18:54:44.709000","Default Group Charge Profile","1","2016-07-19 04:29:59.662000","7000","203000000000014908","2016-07-19 04:29:59.665000","","Default Group Charge Profile","20304","50","937216646"<endrec>
"2016-07-19 04:29:59.662000","203000000000014908","2016-07-19 04:29:49.570000","Default Group Charge Profile","1","2016-07-19 04:30:46.191000","7000","203000000000014908","2016-07-19 04:30:46.194000","","Default Group Charge Profile","20304","50","937216648"<endrec>
"2016-07-19 04:30:46.191000","203000000000014908","2016-07-19 04:30:36.377000","Default Group Charge Profile","1","2016-07-21 04:11:37.548000","7000","203000000000014908","2016-07-21 04:11:37.556000","","Default Group Charge Profile","20304","50","937216649"<endrec>
"2016-07-19 08:59:13.061000","203000000000014908","2016-07-19 08:59:00.894000","TZ Default Organisation Charges","1","2016-08-18 12:42:13.593000","5000","203000000000010806","2016-08-18 12:42:13.596000","","TZ Default Organisation Charges","20134","50","937216654"<endrec>
"2016-07-20 17:09:51.385000","203000000000013818","2016-07-20 17:09:18.345000","Default Customer Charge Profile","1","2016-07-20 17:15:13.473000","1000","203000000000013818","2016-07-20 17:15:13.475000","","Default Customer Charge Profile","20002","50","937217547"<endrec>
"2016-07-20 17:15:13.473000","203000000000013818","2016-07-20 17:13:31.168000","Default Customer Charge Profile","1","2016-07-20 17:38:40.158000","1000","203000000000013818","2016-07-20 17:38:40.162000","","Default Customer Charge Profile","20002","50","937217548"<endrec>
"2016-07-20 17:38:40.158000","203000000000013818","2016-07-20 17:22:10.835000","Default Customer Charge Profile","1","2017-04-05 05:01:04.213000","1000","203000000000013818","2017-04-05 05:01:04.214000","","Default Customer Charge Profile","20002","50","937217549"<endrec>
"2016-07-21 04:11:37.548000","203000000000014908","2016-07-21 04:11:27.027000","Default Group Charge Profile","1","2016-07-21 05:40:42.913000","7000","203000000000014908","2016-07-21 05:40:42.915000","","Default Group Charge Profile","20304","50","937217553"<endrec>
"2016-07-21 05:40:42.913000","203000000000014908","2016-07-21 05:40:32.287000","Default Group Charge Profile","1","2016-07-21 05:46:40.223000","7000","203000000000014908","2016-07-21 05:46:40.229000","","Default Group Charge Profile","20304","50","937217562"<endrec>
"2016-07-21 05:46:40.223000","203000000000014908","2016-07-21 05:46:26.590000","Default Group Charge Profile","1","2016-07-21 12:39:38.211000","7000","203000000000014909","2016-07-21 12:39:38.216000","","Default Group Charge Profile","20304","50","937217564"<endrec>
"2016-07-21 12:39:38.211000","203000000000014909","2016-07-21 12:39:08.482000","Default Group Charge Profile","1","2016-07-21 15:11:58.091000","7000","203000000000014909","2016-07-21 15:11:58.093000","","Default Group Charge Profile","20304","50","937217567"<endrec>
"2016-07-21 15:11:58.091000","203000000000014909","2016-07-21 15:02:05.472000","Default Group Charge Profile","1","2016-07-22 03:31:29.643000","7000","203000000000014908","2016-07-22 03:31:29.647000","","Default Group Charge Profile","20304","50","937217568"<endrec>
"2016-07-22 03:31:29.643000","203000000000014908","2016-07-22 03:31:21.740000","Default Group Charge Profile","1","2016-07-22 10:21:30.192000","7000","203000000000014908","2016-07-22 10:21:30.194000","","Default Group Charge Profile","20304","50","937217571"<endrec>
"2016-07-22 10:21:30.192000","203000000000014908","2016-07-22 10:14:40.863000","Default Group Charge Profile","1","2016-07-29 13:34:06.366000","7000","203000000000013818","2016-07-29 13:34:06.369000","","Default Group Charge Profile","20304","50","937217575"<endrec>
"2016-07-29 13:34:06.366000","203000000000013818","2016-07-29 13:33:40.350000","Default Group Charge Profile","1","2016-08-18 13:05:32.326000","7000","203000000000015423","2016-08-18 13:05:32.329000","","Default Group Charge Profile","20304","50","937217766"<endrec>
"2016-07-29 21:19:57.078000","203000000000013818","2016-07-29 15:15:51.403000","test dynamic config","1","2099-12-31 23:59:59.000000","5000","203000000000013818","2016-07-29 21:19:57.086000","","test dynamic config","20314","10","937217771"<endrec>
"2016-08-01 19:46:35.429000","203000000000010806","2016-08-01 19:45:36.493000","Default Customer Charge Profile","1","2016-08-03 12:36:45.271000","1000","203000000000010806","2016-08-03 12:36:45.275000","","IBM_Default Customer Charge Profile1_Dynamic","20204","50","937217817"<endrec>
"2016-08-02 12:34:12.105000","203000000000016126","2016-08-02 12:34:00.923000","customer test charge profile","1","2016-08-02 12:36:42.338000","1000","203000000000016126","2016-08-02 12:36:42.350000","","customer test charge profile","20264","50","937217849"<endrec>
"2016-08-02 12:36:42.338000","203000000000016126","2016-08-02 12:36:30.335000","customer test charge profile","1","2016-08-12 15:45:30.175000","1000","203000000000015423","2016-08-12 15:45:30.177000","","customer test charge profile","20264","50","937217850"<endrec>
"2016-08-03 12:36:45.271000","203000000000010806","2016-08-03 12:36:30.652000","Default Customer Charge Profile","1","2016-08-03 12:49:48.489000","1000","203000000000010806","2016-08-03 12:49:48.492000","","IBM_Default Customer Charge Profile1_Dynamic","20204","50","937218571"<endrec>
"2016-08-03 12:49:48.489000","203000000000010806","2016-08-03 12:48:54.231000","Default Customer Charge Profile","1","2016-08-08 09:03:22.928000","1000","203000000000010806","2016-08-08 09:03:22.931000","","IBM_Default Customer Charge Profile1_Dynamic","20204","50","937218572"<endrec>
"2016-08-08 09:03:22.928000","203000000000010806","2016-08-08 09:03:03.567000","Default Customer Charge Profile","1","2016-08-08 10:07:43.993000","1000","203000000000010806","2016-08-08 10:07:43.995000","","IBM_Default Customer Charge Profile1_Dynamic","20204","50","937218623"<endrec>
"2016-08-08 10:07:43.993000","203000000000010806","2016-08-08 10:07:25.143000","Default Customer Charge Profile","1","2016-08-08 10:59:05.123000","1000","203000000000010806","2016-08-08 10:59:05.125000","","IBM_Default Customer Charge Profile1_Dynamic","20204","50","937218628"<endrec>
"2016-08-08 10:59:05.123000","203000000000010806","2016-08-08 10:58:47.472000","Default Customer Charge Profile","1","2016-08-08 11:44:24.913000","1000","203000000000010806","2016-08-08 11:44:24.915000","","IBM_Default Customer Charge Profile1_Dynamic","20204","50","937218636"<endrec>
"2016-08-08 11:44:24.913000","203000000000010806","2016-08-08 11:43:50.101000","Default Customer Charge Profile","1","2016-08-08 11:53:57.869000","1000","203000000000010806","2016-08-08 11:53:57.871000","","IBM_Default Customer Charge Profile1_Dynamic","20204","50","937218640"<endrec>
"2016-08-08 11:53:57.869000","203000000000010806","2016-08-08 11:53:39.893000","Default Customer Charge Profile","1","2016-08-22 08:23:27.477000","1000","203000000000015717","2016-08-22 08:23:27.480000","","IBM_Default Customer Charge Profile1_Dynamic","20204","50","937218642"<endrec>
"2016-08-09 08:06:07.003000","203000000000010811","2016-08-09 08:05:54.738000","","1","2099-12-31 23:59:59.000000","1000","203000000000010811","2016-08-09 08:06:07.008000","","IBM_Test Dynamic","20324","30","937218695"<endrec>
"2016-08-12 15:45:30.175000","203000000000015423","2016-08-12 15:45:16.253000","customer test charge profile","1","2016-08-12 15:50:21.599000","1000","203000000000015423","2016-08-12 15:50:21.602000","","customer test charge profile","20264","50","937218860"<endrec>
"2016-08-12 15:50:21.599000","203000000000015423","2016-08-12 15:50:11.111000","customer test charge profile","1","2016-08-16 14:05:00.361000","1000","203000000000015423","2016-08-16 14:05:00.364000","","customer test charge profile","20264","50","937218861"<endrec>
"2016-08-14 05:04:19.765000","203000000000014911","2016-08-14 04:59:14.539000","Group List Charge Profile","1","2016-08-14 05:11:04.402000","7000","203000000000014911","2016-08-14 05:11:04.404000","","Group List Charge Profile","20325","50","937218915"<endrec>
"2016-08-14 05:11:04.402000","203000000000014911","2016-08-14 05:10:49.115000","Group List Charge Profile","1","2016-08-18 19:26:23.643000","7000","203000000000014911","2016-08-18 19:26:23.647000","","Group List Charge Profile","20325","50","937218916"<endrec>
"2016-08-16 14:05:00.361000","203000000000015423","2016-08-16 14:04:48.633000","customer test charge profile","1","2016-08-16 14:20:39.308000","1000","203000000000015423","2016-08-16 14:20:39.310000","","customer test charge profile","20264","50","937219005"<endrec>
"2016-08-16 14:20:39.308000","203000000000015423","2016-08-16 14:20:26.822000","customer test charge profile","1","2016-08-30 10:42:42.467000","1000","203000000000015423","2016-08-30 10:42:42.470000","","customer test charge profile","20264","50","937219008"<endrec>
"2016-08-18 12:42:13.593000","203000000000010806","2016-08-18 12:42:02.456000","TZ Default Organisation Charges","1","2016-08-18 13:15:00.972000","5000","203000000000010811","2016-08-18 13:15:00.975000","","TZ Default Organisation Charges","20134","50","937219081"<endrec>
"2016-08-18 13:05:32.326000","203000000000015423","2016-08-18 13:05:21.367000","Default Group Charge Profile","1","2016-08-24 15:20:28.979000","7000","203000000000010806","2016-08-24 15:20:28.981000","","Default Group Charge Profile","20304","50","937219087"<endrec>
"2016-08-18 13:15:00.972000","203000000000010811","2016-08-18 13:14:47.802000","TZ Default Organisation Charges","1","2016-10-18 14:27:51.974000","5000","203000000000014910","2016-10-18 14:27:51.975000","","TZ Default Organisation Charges","20134","50","937219088"<endrec>
"2016-08-18 19:26:23.643000","203000000000014911","2016-08-18 19:26:04.971000","Group List Charge Profile","1","2016-08-24 09:34:45.531000","7000","203000000000016121","2016-08-24 09:34:45.534000","","Group List Charge Profile","20325","50","937219101"<endrec>
"2016-08-22 08:23:27.477000","203000000000015717","2016-08-22 08:22:22.164000","Default Customer Charge Profile","1","2016-11-28 13:56:48.449000","1000","203000000000014906","2016-11-28 13:56:48.450000","","IBM_Default Customer Charge Profile1_Dynamic","20204","50","937219167"<endrec>
"2016-08-24 09:34:45.531000","203000000000016121","2016-08-24 09:34:36.276000","Group List Charge Profile","1","2016-08-31 06:14:20.836000","7000","203000000000013022","2016-08-31 06:14:20.838000","","Group List Charge Profile","20325","50","937219264"<endrec>
"2016-08-24 15:20:28.979000","203000000000010806","2016-08-24 15:20:17.722000","Default Group Charge Profile","1","2016-08-26 07:23:10.007000","7000","203000000000010811","2016-08-26 07:23:10.011000","","Default Group Charge Profile","20304","50","937219280"<endrec>
"2016-08-26 07:23:10.007000","203000000000010811","2016-08-26 07:22:52.413000","Default Group Charge Profile","1","2016-09-05 09:07:24.494000","7000","203000000000013022","2016-09-05 09:07:24.502000","","Default Group Charge Profile","20304","50","937219335"<endrec>
"2016-08-30 10:42:42.467000","203000000000015423","2016-08-30 10:41:59.857000","customer test charge profile","1","2016-08-30 10:44:53.712000","1000","203000000000015423","2016-08-30 10:44:53.715000","","customer test charge profile","20264","50","937219383"<endrec>
"2016-08-30 10:44:53.712000","203000000000015423","2016-08-30 10:44:37.964000","customer test charge profile","1","2016-09-06 09:20:43.120000","1000","203000000000014908","2016-09-06 09:20:43.139000","","customer test charge profile","20264","50","937219384"<endrec>
"2016-08-31 05:22:19.151000","203000000000013022","2016-08-31 05:21:27.713000","customer charge profile by Micco","1","2016-08-31 06:40:55.103000","1000","203000000000013022","2016-08-31 06:40:55.106000","","customer charge profile by Micco","20326","50","937219413"<endrec>
