ALLOW_MSG_LOG,CATALOG_ID,CHANNEL,COMMAND_HANDLE_MODULE,COMMAND_SCOPE,COMMAND_TYPE,COMMAND_VERSION,DESCRIPTION,DIRECT,HAS_SOAP_FAULT,INTERFACE_CODE,MSG_CODE,PARANT_COMMAND_SCOPE,REQUEST_FLAG,RESPONSE_COMMAND,SYC_ASC                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  <endrec>
"","","SchemaAPI","","ActivateCustomer","S","","","I","","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","ActivateCustomerDirectDebitMandate","S","","Activate Customer Direct Debit Mandate","I","","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","ActivateGroupDirectDebitMandate","S","","Activate Group Direct Debit Mandate","I","","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","ActivateOrganizationDirectDebitMandate","S","","Activate Organization Direct Debit Mandate","I","","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","ActivateTill","S","","","I","","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","AddCustomerBeneficiary","S","","","I","N","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","BO Service","AddCustomerStateTag","S","","Add Customer State Tag","I","N","","","NEWBOBusiness","1","","S"<endrec>
"","","SchemaAPI","","AddDormantWhitelist","S","","AddDormantWhitelist","I","N","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","AddGroupBeneficiary","S","","Add Group Beneficiary","I","N","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","AddGroupMember","S","","Add Group Member","I","N","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","AddGroupMemberByGroupLeader","S","","Add Group Member by Group Leader","I","N","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","BO Service","AddO2CLink","S","","","I","N","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","AddOrgBeneficiary","S","","","I","N","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","AddOrgStateTag","S","","Add Org State Tag","I","N","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","ApproveGroupActionOrTransaction","S","","Approve Group Action Or Transaction","I","","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","BulkTask","S","","","I","","","","NEWBCBusiness","1","","A"<endrec>
"","","SchemaAPI","","CCHChangeCustKYC","S","","CCHChangeCustKYC","I","N","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","CCHChangeOrgOperatorKYC","S","","CCHChangeOrgOperatorKYC","I","","","","NEWBOBusiness","1","","A"<endrec>
"","113","SchemaAPI","BO Service","CCHIdentifyCustomer","S","","VerifyOperatorLogin","I","N","","","NEWBOBusiness","1","","A"<endrec>
"","113","SchemaAPI","BO Service","CCHIdentifyOperator","S","","CCHIdentifyOperator","I","N","","","NEWBOBusiness","1","","A"<endrec>
"","113","SchemaAPI","BO Service","CCHIdentifyOrgOperator","S","","CCHIdentifyOrgOperator","I","N","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","CancelCustomerDirectDebitMandateByPayee","S","","Cancel Customer Direct Debit Mandate By Payee","I","","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","CancelCustomerDirectDebitMandateByPayer","S","","Cancel Customer Direct Debit Mandate By Payer","I","","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","CancelGroupDirectDebitMandateByPayee","S","","Cancel Group Direct Debit Mandate By Payee","I","","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","CancelGroupDirectDebitMandateByPayer","S","","Cancel Group Direct Debit Mandate By Payer","I","","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","CancelIssuedVoucher","S","","Cancel Issued Voucher","I","N","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","CancelOrgDirectDebitMandateByPayee","S","","Cancel Org Direct Debit Mandate By Payee","I","","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","CancelOrgDirectDebitMandateByPayer","S","","Cancel Org Direct Debit Mandate By Payer","I","","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","ChangeAccountStatus","S","","","I","N","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","ChangeCustAcctRuleProfile","S","","Change Customer AccountRuleProfile","I","N","","","NEWBOBusiness","1","","A"<endrec>
"","113","SchemaAPI","","ChangeCustPassword","S","","","I","N","","","NEWBOBusiness","1","","S"<endrec>
"","","SchemaAPI","","ChangeCustRuleProfile","S","","Change Customer RuleProfile","I","N","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","ChangeCustomerLanguage","S","","","I","","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","ChangeCustomerMSISDN","S","","","I","","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","ChangeCustomerPIN","S","","","I","","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","BO Service","ChangeCustomerQA","S","","ChangeCustomerQA","I","","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","ChangeCustomerSecretWord","S","","","I","","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","ChangeCustomerStatus","S","","","I","N","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","ChangeGroupAccountRuleProfile","S","","Change Group AccountRuleProfile","I","N","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","ChangeGroupChargeProfile","S","","Change Group ChargeProfile","I","N","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","ChangeGroupMemberRoles","S","","Change Group Member Roles","I","N","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","ChangeGroupMemberRolesByGroupLeader","S","","Change Group Member Roles by Group Leader","I","N","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","ChangeGroupRuleProfile","S","","3.35.	Change Group RuleProfile","I","N","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","ChangeGroupStatus","S","","Change Group Status","I","N","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","BO Service","ChangeOperatorQA","S","","ChangeOperatorQA For App","I","","","","NEWBOBusiness","1","","S"<endrec>
"","","SchemaAPI","","ChangeOrgAcctRuleProfile","S","","Change Org AccountRuleProfile","I","N","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","ChangeOrgOpCNSKYCFlag","S","","Change Cust CNS KYC Flag","I","","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","ChangeOrgOperatorLanguage","S","","","I","","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","ChangeOrgOperatorMSISDN","S","","ChangeOrgOperatorMSISDN","I","","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","ChangeOrgOperatorPIN","S","","","I","","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","ChangeOrgOperatorRuleProfile","S","","Change Org Operator Rule Profile","I","N","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","ChangeOrgOperatorSecretWord","S","","","I","","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","BO Service","ChangeOrgOperatorStatus","S","","","I","N","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","ChangeOrgRuleProfile","S","","Change Org RuleProfile","I","N","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","ChangeOrganizationStatus","S","","","I","N","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","ChangeOrgnName","S","","","I","N","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","ChangeSPOperatorLanguage","S","","","I","","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","ChangeSPOperatorRuleProfile","S","","Change SP Operator Rule Profile","I","N","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","BO Service","ChangeSPOperatorStatus","S","","","I","N","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","ChangeTillDefaultOperatorID","S","","","I","N","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","ChangeTillLanguage","S","","","I","","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","ChangeTillMSISDN","S","","","I","","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","ChangeTillStatus","S","","","I","N","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","TC Event Service","ConfirmAMLWatchlist","S","","ConfirmAMLWatchlist","I","","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","ConfirmGroupMembership","S","","Confirm Group Membership","I","","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","ConfirmTransaction","S","","","I","N","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","CreateBankAccount","S","","Create Bank Account","I","","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","CreateChildOrg","S","","","I","","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","CreateCustLoyaltyAccount","S","","CreateCustLoyaltyAccount","I","N","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","CreateCustomerBankAccountLookup","S","","CreateCustomerBankAccountLookup","I","","","","NEWBOBusiness","1","","S"<endrec>
"","","SchemaAPI","","CreateCustomerBundle","S","","CreateCustomerBundle","I","","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","CreateCustomerDirectDebitMandateByPayee","S","","Create Customer Direct Debit Mandate By Payee","I","","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","CreateCustomerPIN","S","","CreateNewPIN","I","","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","CreateDirectDebitMandateByCustomer","S","","Create Direct Debit Mandate By Customer","I","","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","CreateDirectDebitMandateByGroup","S","","Create Direct Debit Mandate By Group","I","","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","CreateDirectDebitMandateByOrganization","S","","Create Direct Debit Mandate By Organization","I","","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","CreateDirectDebitMandateByPayee","S","","Create Direct Debit Mandate By Payee","I","","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","CreateGroup","S","","Create Group","I","","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","CreateGroupBankAccountLookup","S","","CreateGroupBankAccountLookup","I","","","","NEWBOBusiness","1","","S"<endrec>
"","","SchemaAPI","","CreateGroupBundle","S","","CreateGroupBundle","I","","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","CreateGroupByCustomer","S","","Create Group by Customer","I","","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","CreateGroupDirectDebitMandateByPayee","S","","Create Group Direct Debit Mandate By Payee","I","","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","CreateGroupLoyaltyAccount","S","","CreateGroupLoyaltyAccount","I","N","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","CreateGroupReminderSchedule","S","","Create Reminder Schedule By Group","I","","","","NEWBOBusiness","1","","A"<endrec>
"","-1","SchemaAPI","","CreateNonLinkedBankAccount","S","","CreateNonLinkedFSIBankAccount","I","N","","","NEWBOBusiness","1","","S"<endrec>
"","","SchemaAPI","","CreateOrgDirectDebitMandateByPayee","S","","Create Org Direct Debit Mandate By Payee","I","","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","CreateOrgLoyaltyAccount","S","","CreateOrgLoyaltyAccount","I","N","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","CreateOrgOperator","S","","","I","","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","CreateOrganizationBankAccountLookup","S","","CreateOrganizationBankAccountLookup","I","","","","NEWBOBusiness","1","","S"<endrec>
"","","SchemaAPI","","CreateOrganizationBundle","S","","CreateOrganizationBundle","I","","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","CreateReminderSchedule","S","","Create Reminder Schedule","I","","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","CreateSPOperator","S","","CreateSPOperator","I","","","","NEWBOBusiness","1","","S"<endrec>
"","","SchemaAPI","","CreateTill","S","","","I","","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","CreateTopOrg","S","","CreateTopOrg","I","","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","BO Service","CreditLimitBalance","S","","Increase Credit Limit","I","","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","CustomerActivateCard","S","","CustomerActivateCard","I","","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","CustomerCancelCard","S","","CustomerCancelCard","I","","","","NEWBOBusiness","1","","A"<endrec>
"","113","SchemaAPI","","CustomerCertification","S","","","I","N","","","NEWBOBusiness","1","","S"<endrec>
"","113","SchemaAPI","","CustomerForgetPassword","S","","","I","N","","","NEWBOBusiness","1","","S"<endrec>
"","","SchemaAPI","BO Service","CustomerForgetPin","S","","CustomerForgetPin","I","","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","CustomerGetStartPIN","S","","CustomerGetStartPIN","I","","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","CustomerRegisterCard","S","","CustomerRegisterCard","I","","","","NEWBOBusiness","1","","A"<endrec>
"","113","SchemaAPI","","CustomerSelfRegistration","S","","","I","N","","","NEWBOBusiness","1","","S"<endrec>
"","113","SchemaAPI","","CustomerSelfRegistration4PIN","S","","CustomerSelfRegistration4PIN","I","","","","NEWBOBusiness","1","","S"<endrec>
"","","SchemaAPI","BO Service","DebitLimitBalance","S","","Decrease Credit Limit","I","","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","DeleteBankAccount","S","","Delete Bank Account","I","","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","DeleteCustomerBankAccountLookup","S","","DeleteCustomerBankAccountLookup","I","","","","NEWBOBusiness","1","","S"<endrec>
"","","SchemaAPI","","DeleteCustomerBeneficiary","S","","","I","N","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","DeleteDormantWhitelist","S","","DeleteDormantWhitelist","I","N","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","DeleteGroupBankAccountLookup","S","","DeleteGroupBankAccountLookup","I","","","","NEWBOBusiness","1","","S"<endrec>
"","","SchemaAPI","","DeleteGroupBeneficiary","S","","Delete Group Beneficiary","I","N","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","DeleteGroupReminderSchedule","S","","Delete Group Reminder Schedule","I","","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","DeleteIndividualReminderSchedule","S","","Delete Individual Reminder Schedule","I","","","","NEWBOBusiness","1","","A"<endrec>
"","","SchemaAPI","","DeleteO2CLink","S","","","I","","","","NEWBOBusiness","1","","A"<endrec>
