APPLY_CHG_RULE_OPTION,CHARGE_CATEGORY_TYPE,CHARGE_TYPE_INDEX,LOAD_DATA_TS,PAYEE_ACCOUNT_TYPE,PAYER_ACCOUNT_TYPE,REASON_CHARGE_INDEX,REASON_UNIQUE_ID                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    <endrec>
"1","5","10001331","","21134","21135","26581","937583760"<endrec>
"0","1","10000050","","10014","10019","26582","937583762"<endrec>
"0","1","10000101","","10014","10011","26583","937583769"<endrec>
"0","5","10000025","","10019","10011","26584","937583769"<endrec>
"0","1","10001492","","10011","10011","26585","937583796"<endrec>
"0","1","10001492","","10011","10011","26586","937583797"<endrec>
"1","1","10001421","","10014","10011","26587","937583845"<endrec>
"1","1","10001421","","10014","10011","26588","937583846"<endrec>
"1","1","10000047","","10014","10011","26589","937583879"<endrec>
"1","4","10000055","","10020","10018","26590","937583879"<endrec>
"0","1","10000029","","10011","10011","26591","937583907"<endrec>
"0","5","10001611","","10014","10011","26592","937583907"<endrec>
"0","5","10001351","","21134","21135","26593","937583907"<endrec>
"0","1","10000029","","10011","10011","26594","937583914"<endrec>
"0","5","10001611","","10014","10011","26595","937583914"<endrec>
"0","5","10001351","","21134","21135","26596","937583914"<endrec>
"0","1","10001863","","10014","10016","26601","937584764"<endrec>
"0","1","10001221","","10014","10011","26611","937585787"<endrec>
"0","1","10000047","","10014","10011","26612","937585791"<endrec>
"0","1","10000029","","10014","10011","26613","937585791"<endrec>
"0","5","10001611","","10014","10011","26614","937585791"<endrec>
"1","1","10000005","","10014","10015","26615","937585801"<endrec>
"1","1","10000005","","10014","10015","26616","937585803"<endrec>
"1","1","10000005","","10014","10015","26617","937585808"<endrec>
"1","1","10000005","","10014","10015","26618","937585811"<endrec>
"1","1","10001981","","10014","10015","26619","937585815"<endrec>
"1","1","10000050","","10014","10015","26620","937585816"<endrec>
"0","1","10001341","","10011","10011","26621","937585821"<endrec>
"0","1","10001982","","21134","21135","26622","937585829"<endrec>
"1","5","10001331","","21134","21135","26623","937585829"<endrec>
"1","1","10001982","","21134","21135","26624","937585831"<endrec>
"1","5","10001331","","21134","21135","26625","937585831"<endrec>
"0","1","10001982","","21134","21135","26626","937585832"<endrec>
"1","5","10001331","","21134","21135","26627","937585832"<endrec>
"0","5","10001171","","10011","10011","26628","937585834"<endrec>
"0","5","10001171","","10011","10011","26629","937585835"<endrec>
"0","1","10001982","","10011","10018","26630","937585839"<endrec>
"1","5","10001331","","21134","21135","26631","937585839"<endrec>
"0","1","10001221","","10014","10011","26632","937585858"<endrec>
"0","1","10001601","","10014","10011","26633","937585862"<endrec>
"0","1","10001601","","10014","10011","26634","937585863"<endrec>
"0","1","10001603","","10014","10011","26641","937586761"<endrec>
"0","1","10001991","","10014","10011","26642","937586761"<endrec>
"0","1","10001701","","10014","10011","26651","937587763"<endrec>
"0","1","10001514","","10014","10011","26652","937587766"<endrec>
"0","1","10002001","","10011","10018","26661","937588761"<endrec>
"1","5","10001331","","21134","21135","26662","937588761"<endrec>
"0","1","10002001","","10011","10011","26663","937588763"<endrec>
"1","5","10001331","","21134","21135","26664","937588763"<endrec>
"0","1","10002001","","10014","10011","26665","937588765"<endrec>
"1","5","10001331","","21134","21135","26666","937588765"<endrec>
"0","1","10000050","","10014","10015","26667","937588767"<endrec>
"0","5","10001171","","10011","10011","26671","937589809"<endrec>
"1","2","10000020","","10019","10018","26681","937593762"<endrec>
"1","3","10000037","","10019","10018","26682","937593762"<endrec>
"1","2","10000020","","10019","10018","26683","937593763"<endrec>
"1","3","10000037","","10019","10018","26684","937593763"<endrec>
"1","1","10000005","","10014","10015","26691","937594766"<endrec>
"0","1","10001982","","10011","10011","26692","937594801"<endrec>
"1","5","10001331","","21134","21135","26693","937594801"<endrec>
"0","1","10002001","","10014","10011","26694","937594802"<endrec>
"1","5","10001331","","21134","21135","26695","937594802"<endrec>
"1","1","10000005","","10014","10015","26696","937594803"<endrec>
"1","1","10001981","","10014","10015","26697","937594804"<endrec>
"1","1","10001962","","10014","10015","26698","937594825"<endrec>
"1","1","10001962","","10014","10015","26699","937594826"<endrec>
"0","1","10001291","","10014","10011","26700","937594826"<endrec>
"0","1","10000022","","10014","10015","26701","937594826"<endrec>
"1","1","10001962","","10014","10015","26702","937594828"<endrec>
"1","1","10000022","","10014","10015","26703","937594829"<endrec>
"1","1","10000022","","10014","10015","26704","937594845"<endrec>
"1","1","10000022","","10014","10015","26705","937594846"<endrec>
"1","1","10000022","","10014","10015","26706","937594851"<endrec>
"1","1","10001981","","10014","10015","26707","937594853"<endrec>
"1","1","10000047","","10011","10011","26711","937595803"<endrec>
"0","5","10001611","","10014","10011","26712","937595803"<endrec>
"0","3","10001504","","10019","10020","26713","937595804"<endrec>
"1","1","10000047","","10011","10011","26714","937595805"<endrec>
"0","5","10001611","","10014","10011","26715","937595805"<endrec>
"1","1","10000005","","10014","10015","26721","937596759"<endrec>
"1","1","10001981","","10014","10015","26731","937601819"<endrec>
"1","1","10001981","","10014","10015","26732","937601820"<endrec>
"1","1","10001981","","10014","10015","26733","937601821"<endrec>
"0","2","10001414","","10019","10018","26741","937605765"<endrec>
"1","5","10000025","","10019","10011","26742","937605765"<endrec>
"0","2","10001414","","10019","10018","26743","937605767"<endrec>
"1","5","10000025","","10019","10011","26744","937605767"<endrec>
"1","1","10000047","","10011","10011","26751","937607765"<endrec>
"0","5","10001611","","10014","10011","26752","937607765"<endrec>
"1","1","10000047","","10011","10011","26753","937607766"<endrec>
"0","5","10001611","","10014","10011","26754","937607766"<endrec>
"1","1","10000047","","10011","10011","26755","937607767"<endrec>
"0","5","10001611","","10014","10011","26756","937607767"<endrec>
"1","1","10000047","","10011","10011","26757","937607791"<endrec>
"0","5","10001611","","10014","10011","26758","937607791"<endrec>
"0","1","10001863","","10014","10016","26761","937609764"<endrec>
"1","1","10001863","","10011","10016","26762","937609772"<endrec>
"1","1","10001863","","10011","10016","26763","937609776"<endrec>
"1","1","10001863","","10011","10016","26764","937609778"<endrec>
"0","1","10001601","","10014","10011","26771","937610759"<endrec>
"1","1","10000047","","10014","10011","26772","937610764"<endrec>
"1","4","10000055","","10020","10018","26773","937610764"<endrec>
"0","1","10000047","","10014","10011","26781","937612772"<endrec>
"0","1","10000029","","10014","10011","26782","937612772"<endrec>
"0","5","10001611","","10014","10011","26783","937612772"<endrec>
"0","1","10000004","","21079","10011","26784","937612800"<endrec>
"0","1","10000004","","10011","10011","26785","937612801"<endrec>
"0","1","10001492","","10011","10011","26786","937612804"<endrec>
"0","1","10000047","","10014","10011","26787","937612805"<endrec>
"0","1","10000029","","10014","10011","26788","937612805"<endrec>
"0","5","10001611","","10014","10011","26789","937612805"<endrec>
"0","1","10000047","","10014","10011","26790","937612806"<endrec>
"0","1","10000029","","10014","10011","26791","937612806"<endrec>
"0","5","10001611","","10014","10011","26792","937612806"<endrec>
"0","1","10000029","","10011","10011","26793","937612818"<endrec>
"0","5","10001611","","10014","10011","26794","937612818"<endrec>
"0","5","10001351","","21134","21135","26795","937612818"<endrec>
"0","1","10001361","","10014","10013","26796","937612843"<endrec>
"0","2","10000020","","10013","10018","26797","937612843"<endrec>
"0","3","10001721","","10019","10014","26798","937612843"<endrec>
"0","5","10001371","","21134","21252","26799","937612843"<endrec>
"0","1","10000033","","10014","10011","26800","937612846"<endrec>
"0","1","10001841","","10011","10011","26801","937612846"<endrec>
"0","2","10000056","","10019","10018","26802","937612846"<endrec>
"0","1","10001702","","10014","10019","26803","937612848"<endrec>
"0","1","10000050","","10014","10019","26804","937612850"<endrec>
"1","1","10000029","","10011","10011","26805","937612854"<endrec>
"0","1","10001341","","10011","10011","26806","937612866"<endrec>
"1","1","10001162","","10014","10016","26807","937612885"<endrec>
"1","2","10001161","","10019","10018","26808","937612885"<endrec>
"1","1","10001162","","10014","10016","26809","937612886"<endrec>
"1","2","10001161","","10019","10018","26810","937612886"<endrec>
"1","1","10001162","","10014","10016","26811","937612887"<endrec>
"1","2","10001161","","10019","10018","26812","937612887"<endrec>
"0","1","10000047","","10011","10011","26813","937612910"<endrec>
"0","1","10000029","","10014","10011","26814","937612910"<endrec>
"0","5","10001611","","10014","10011","26815","937612910"<endrec>
"0","1","10000047","","10014","10011","26931","937619777"<endrec>
"0","1","10000029","","10014","10011","26932","937619777"<endrec>
"0","5","10001611","","10014","10011","26933","937619777"<endrec>
"1","1","10000047","","10014","10011","26934","937619904"<endrec>
"1","4","10000055","","10020","10018","26935","937619904"<endrec>
"1","1","10000023","","10014","10011","27101","937641908"<endrec>
"1","1","10000024","","10014","10016","27102","937641908"<endrec>
"1","1","10000024","","10014","10016","27103","937641909"<endrec>
"1","1","10000023","","10014","10011","27104","937641909"<endrec>
"1","1","10000024","","10014","10016","27105","937641910"<endrec>
"1","1","10000023","","10014","10011","27106","937641910"<endrec>
"1","2","10000020","","10019","10018","27151","937646762"<endrec>
"1","3","10000037","","10019","10018","27152","937646762"<endrec>
"1","2","10000020","","10019","10018","27153","937646763"<endrec>
"1","3","10000037","","10019","10018","27154","937646763"<endrec>
"0","1","10001601","","10014","10011","27231","937648772"<endrec>
"0","1","10001221","","10014","10011","27232","937648774"<endrec>
"0","1","10001492","","10011","10011","27331","937664807"<endrec>
"0","1","10001251","","10014","10011","27332","937664820"<endrec>
"0","1","10001281","","21079","10011","27333","937664821"<endrec>
"0","1","10000050","","10014","10015","27334","937664824"<endrec>
"0","3","10002531","","10019","10014","27335","937664824"<endrec>
"0","1","10000022","","10014","10016","27336","937664834"<endrec>
"0","1","10001291","","10014","10011","27337","937664834"<endrec>
"0","1","10001601","","10014","10011","27338","937664838"<endrec>
"0","5","10001171","","10011","10011","27339","937664851"<endrec>
"0","5","10001171","","10011","10011","27340","937664854"<endrec>
"0","1","10000090","","10011","10011","27341","937664859"<endrec>
"0","1","10000098","","10011","10011","27342","937664860"<endrec>
"1","1","10000090","","10014","10011","27343","937664861"<endrec>
"0","1","10000017","","10011","10016","27344","937664870"<endrec>
"0","1","10001252","","10014","10011","27345","937664883"<endrec>
"0","1","10001251","","10014","10011","27346","937664884"<endrec>
"0","1","10001252","","10014","10011","27347","937664892"<endrec>
"0","1","10000047","","10014","10011","27348","937664914"<endrec>
"0","1","10000029","","10014","10011","27349","937664914"<endrec>
"0","5","10001611","","10014","10011","27350","937664914"<endrec>
"0","1","10000047","","10014","10011","27351","937664940"<endrec>
"0","1","10000029","","10014","10011","27352","937664940"<endrec>
"0","5","10001611","","10014","10011","27353","937664940"<endrec>
"0","1","10000047","","10014","10011","27354","937664947"<endrec>
"0","1","10000029","","10014","10011","27355","937664947"<endrec>
"0","5","10001611","","10014","10011","27356","937664947"<endrec>
"0","1","10000047","","10014","10011","27357","937664949"<endrec>
"0","1","10000029","","10014","10011","27358","937664949"<endrec>
"0","5","10001611","","10014","10011","27359","937664949"<endrec>
"0","1","10000047","","10014","10011","27360","937664950"<endrec>
"0","1","10000029","","10014","10011","27361","937664950"<endrec>
"0","5","10001611","","10014","10011","27362","937664950"<endrec>
"0","5","10001371","","21134","21252","27363","937664955"<endrec>
"0","1","10001341","","10011","10011","27364","937664975"<endrec>
"0","1","10000047","","10014","10011","27365","937664976"<endrec>
"0","1","10000029","","10014","10011","27366","937664976"<endrec>
"0","5","10001611","","10014","10011","27367","937664976"<endrec>
"0","1","10001341","","10011","10011","27368","937664978"<endrec>
"0","1","10001341","","10011","10011","27369","937664979"<endrec>
"0","1","10001341","","10011","10011","27370","937664980"<endrec>
"0","1","10000047","","10011","10011","27371","937664992"<endrec>
"0","1","10000029","","10014","10011","27372","937664992"<endrec>
"0","5","10001611","","10014","10011","27373","937664992"<endrec>
"0","1","10000047","","10014","10011","27374","937664998"<endrec>
"0","1","10000029","","10014","10011","27375","937664998"<endrec>
"0","5","10001611","","10014","10011","27376","937664998"<endrec>
"0","1","10000047","","10014","10011","27377","937664999"<endrec>
"0","1","10000029","","10014","10011","27378","937664999"<endrec>
"0","5","10001611","","10014","10011","27379","937664999"<endrec>
"0","1","10000047","","10014","10011","27380","937665000"<endrec>
"0","1","10000029","","10014","10011","27381","937665000"<endrec>
"0","5","10001611","","10014","10011","27382","937665000"<endrec>
